Interval=	0.00025 s		
ExcelDateTime=	4.2864592740909931e+004	5/9/2017 14:13:32.814618		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
140.96775	0.069	0.386	-0.350	-0.102	0.001	0.243	-0.003
140.968	0.089	0.308	-0.712	0.198	0.000	0.243	-0.002
140.96825	0.103	0.215	-1.112	0.413	0.000	0.243	-0.003
140.9685	0.109	0.132	-1.441	0.540	0.000	0.243	-0.003
140.96875	0.107	0.076	-1.588	0.609	0.000	0.243	-0.003
140.969	0.096	0.051	-1.489	0.656	0.001	0.243	-0.003
140.96925	0.079	0.044	-1.146	0.702	0.001	0.244	-0.003
140.9695	0.060	0.034	-0.631	0.744	0.000	0.243	-0.003
140.96975	0.041	0.010	-0.063	0.762	0.001	0.243	-0.003
140.97	0.023	-0.031	0.434	0.733	0.000	0.243	-0.003
140.97025	0.006	-0.079	0.768	0.652	0.001	0.244	-0.002
140.9705	-0.008	-0.118	0.908	0.534	0.000	0.244	-0.002
140.97075	-0.021	-0.139	0.877	0.415	0.000	0.243	-0.003
140.971	-0.031	-0.140	0.738	0.325	0.000	0.243	-0.002
140.97125	-0.037	-0.128	0.559	0.281	0.000	0.243	-0.003
140.9715	-0.041	-0.114	0.389	0.271	0.000	0.243	-0.003
140.97175	-0.041	-0.106	0.248	0.265	0.000	0.243	-0.002
140.972	-0.040	-0.105	0.133	0.224	0.001	0.243	-0.003
140.97225	-0.039	-0.106	0.029	0.124	0.000	0.243	-0.002
140.9725	-0.040	-0.099	-0.070	-0.044	0.000	0.243	-0.002
140.97275	-0.042	-0.079	-0.162	-0.264	0.001	0.244	-0.002
140.973	-0.046	-0.045	-0.232	-0.505	0.000	0.243	-0.003
140.97325	-0.051	-0.003	-0.270	-0.735	0.000	0.243	-0.003
140.9735	-0.055	0.042	-0.274	-0.928	0.001	0.243	-0.002
140.97375	-0.058	0.082	-0.255	-1.069	0.000	0.243	-0.003
140.974	-0.060	0.119	-0.230	-1.152	0.000	0.243	-0.003
