Interval=	0.00025 s		 
ExcelDateTime=	4.2864589612427815e+004	5/9/2017 14:09:02.513764		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
307.46125	-0.044	-0.216	0.119	-0.241	0.001	0.243	-0.002
307.4615	-0.045	-0.170	0.091	-0.343	0.000	0.243	-0.002
307.46175	-0.043	-0.142	0.072	-0.438	0.000	0.243	-0.002
307.462	-0.038	-0.129	0.068	-0.520	0.000	0.244	-0.002
307.46225	-0.031	-0.120	0.076	-0.579	-0.000	0.243	-0.003
307.4625	-0.023	-0.099	0.088	-0.604	0.000	0.243	-0.002
307.46275	-0.014	-0.054	0.092	-0.587	0.000	0.243	-0.002
307.463	-0.006	0.020	0.078	-0.527	-0.000	0.243	-0.003
307.46325	0.003	0.118	0.039	-0.433	0.000	0.243	-0.002
307.4635	0.012	0.224	-0.022	-0.318	0.000	0.243	-0.002
307.46375	0.022	0.316	-0.096	-0.198	0.001	0.243	-0.002
307.464	0.032	0.372	-0.171	-0.086	0.001	0.243	-0.002
307.46425	0.042	0.379	-0.236	0.016	0.000	0.243	-0.002
307.4645	0.052	0.334	-0.283	0.108	0.000	0.243	-0.002
307.46475	0.061	0.247	-0.310	0.197	0.001	0.243	-0.002
307.465	0.069	0.135	-0.321	0.282	0.001	0.243	-0.002
307.46525	0.075	0.023	-0.321	0.359	0.000	0.243	-0.002
307.4655	0.080	-0.069	-0.317	0.420	0.001	0.244	-0.003
307.46575	0.085	-0.126	-0.313	0.456	0.000	0.244	-0.002
307.466	0.090	-0.142	-0.309	0.463	0.000	0.244	-0.003
307.46625	0.096	-0.117	-0.303	0.448	0.001	0.243	-0.002
307.4665	0.101	-0.059	-0.291	0.422	0.000	0.244	-0.003
307.46675	0.105	0.021	-0.268	0.399	0.001	0.243	-0.002
307.467	0.106	0.115	-0.235	0.383	0.000	0.243	-0.002
307.46725	0.104	0.213	-0.196	0.368	0.000	0.244	-0.002
307.4675	0.096	0.310	-0.161	0.340	0.001	0.244	-0.003
307.46775	0.085	0.402	-0.138	0.285	-0.000	0.243	-0.002
307.468	0.071	0.486	-0.132	0.195	0.000	0.243	-0.003
307.46825	0.058	0.558	-0.139	0.081	0.001	0.243	-0.002
307.4685	0.046	0.612	-0.145	-0.035	0.000	0.243	-0.003
307.46875	0.039	0.647	-0.128	-0.128	0.000	0.243	-0.003
307.469	0.035	0.662	-0.068	-0.182	0.000	0.243	-0.002
307.46925	0.035	0.663	0.045	-0.198	0.000	0.243	-0.003
307.4695	0.035	0.657	0.204	-0.198	0.000	0.243	-0.002
307.46975	0.034	0.654	0.384	-0.213	4.956	0.244	-0.754
307.47	0.030	0.658	0.545	-0.268	4.956	0.244	-0.756
307.47025	0.020	0.660	0.646	-0.373	4.957	0.244	0.748
307.4705	0.006	0.637	0.661	-0.511	4.958	0.244	0.752
307.47075	-0.012	0.557	0.588	-0.654	0.001	0.243	0.000
307.471	-0.031	0.386	0.454	-0.769	0.001	0.243	-0.001
307.47125	-0.046	0.109	0.301	-0.831	0.000	0.243	-0.002
307.4715	-0.054	-0.264	0.172	-0.834	0.001	0.244	-0.002
307.47175	-0.051	-0.695	0.092	-0.783	0.001	0.243	-0.002
307.472	-0.034	-1.119	0.054	-0.685	-0.000	0.243	-0.002
307.47225	-0.006	-1.471	0.023	-0.538	0.000	0.243	-0.002
307.4725	0.030	-1.704	-0.046	-0.332	0.001	0.243	-0.002
307.47275	0.065	-1.804	-0.187	-0.054	0.000	0.243	-0.002
307.473	0.091	-1.801	-0.404	0.294	0.000	0.243	-0.002
307.47325	0.099	-1.751	-0.657	0.683	0.001	0.243	-0.002
307.4735	0.087	-1.713	-0.876	1.058	0.001	0.243	-0.002
307.47375	0.057	-1.729	-0.981	1.347	0.001	0.243	-0.002
307.474	0.015	-1.798	-0.917	1.486	0.001	0.243	-0.002
307.47425	-0.027	-1.883	-0.672	1.445	0.000	0.243	-0.002
