Interval=	0.00025 s		 
ExcelDateTime=	4.2864592655869426e+004	5/9/2017 14:13:25.467118		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
133.59225	-0.027	0.445	0.026	0.237	0.000	0.243	-0.003
133.5925	-0.036	0.386	0.028	0.232	-0.000	0.243	-0.003
133.59275	-0.040	0.314	0.032	0.229	0.000	0.243	-0.002
133.593	-0.040	0.240	0.036	0.245	0.000	0.243	-0.003
133.59325	-0.037	0.178	0.039	0.279	0.000	0.244	-0.002
133.5935	-0.033	0.135	0.038	0.316	0.000	0.243	-0.002
133.59375	-0.031	0.118	0.034	0.335	0.000	0.243	-0.002
133.594	-0.032	0.126	0.027	0.324	0.000	0.243	-0.003
133.59425	-0.035	0.154	0.020	0.282	0.001	0.243	-0.002
133.5945	-0.040	0.196	0.013	0.219	0.000	0.243	-0.003
133.59475	-0.044	0.245	0.008	0.151	0.000	0.243	-0.002
133.595	-0.045	0.293	0.003	0.090	0.000	0.243	-0.002
133.59525	-0.044	0.340	-0.000	0.040	0.000	0.243	-0.002
133.5955	-0.043	0.386	-0.004	-0.007	-0.000	0.243	-0.002
133.59575	-0.044	0.435	-0.009	-0.061	0.000	0.244	-0.002
133.596	-0.048	0.490	-0.013	-0.130	0.000	0.243	-0.003
133.59625	-0.055	0.550	-0.018	-0.217	0.001	0.243	-0.002
133.5965	-0.063	0.612	-0.021	-0.316	0.000	0.243	-0.002
133.59675	-0.071	0.668	-0.024	-0.419	0.000	0.243	-0.003
133.597	-0.077	0.714	-0.026	-0.514	0.000	0.243	-0.003
133.59725	-0.078	0.750	-0.029	-0.592	0.000	0.243	-0.002
133.5975	-0.076	0.782	-0.033	-0.648	0.000	0.243	-0.003
133.59775	-0.073	0.820	-0.038	-0.678	0.000	0.243	-0.002
133.598	-0.071	0.876	-0.045	-0.676	0.001	0.243	-0.002
133.59825	-0.070	0.951	-0.052	-0.639	0.000	0.243	-0.002
133.5985	-0.070	1.041	-0.059	-0.567	0.000	0.244	-0.002
133.59875	-0.070	1.134	-0.064	-0.459	0.000	0.243	-0.002
133.599	-0.069	1.214	-0.068	-0.322	0.000	0.243	-0.003
133.59925	-0.064	1.268	-0.069	-0.168	0.001	0.243	-0.002
133.5995	-0.057	1.291	-0.070	-0.008	0.001	0.244	-0.002
133.59975	-0.048	1.282	-0.069	0.146	0.000	0.244	-0.002
133.6	-0.040	1.249	-0.067	0.287	0.000	0.244	-0.003
133.60025	-0.034	1.198	-0.063	0.410	0.000	0.243	-0.003
133.6005	-0.032	1.135	-0.057	0.516	0.000	0.243	-0.002
133.60075	-0.034	1.066	-0.048	0.603	0.000	0.243	-0.003
133.601	-0.037	0.999	-0.038	0.671	0.000	0.243	-0.003
133.60125	-0.039	0.944	-0.028	0.715	0.000	0.243	-0.003
133.6015	-0.041	0.917	-0.019	0.734	0.000	0.243	-0.003
133.60175	-0.042	0.925	-0.014	0.726	0.000	0.243	-0.003
133.602	-0.040	0.968	-0.012	0.697	0.000	0.243	-0.002
133.60225	-0.037	1.027	-0.013	0.657	0.000	0.243	-0.002
133.6025	-0.030	1.067	-0.015	0.614	0.000	0.243	-0.002
133.60275	-0.020	1.050	-0.016	0.577	0.000	0.243	-0.003
133.603	-0.006	0.945	-0.015	0.544	0.000	0.243	-0.003
133.60325	0.011	0.741	-0.012	0.509	0.000	0.244	-0.002
133.6035	0.026	0.456	-0.007	0.460	0.000	0.243	-0.003
133.60375	0.035	0.128	-0.001	0.387	0.001	0.244	-0.003
133.604	0.037	-0.192	0.005	0.286	0.001	0.243	-0.003
133.60425	0.030	-0.464	0.010	0.163	0.000	0.243	-0.003
133.6045	0.019	-0.663	0.016	0.030	0.000	0.243	-0.003
133.60475	0.008	-0.787	0.021	-0.100	0.000	0.243	-0.003
133.605	0.004	-0.852	0.026	-0.217	0.000	0.243	-0.003
133.60525	0.010	-0.879	0.031	-0.319	0.000	0.243	-0.002
133.6055	0.025	-0.890	0.036	-0.411	0.000	0.243	-0.003
133.60575	0.044	-0.898	0.040	-0.499	0.000	0.243	-0.002
133.606	0.061	-0.904	0.042	-0.582	0.001	0.243	-0.002
133.60625	0.072	-0.902	0.042	-0.652	0.001	0.243	-0.002
133.6065	0.076	-0.876	0.039	-0.694	0.001	0.243	-0.003
133.60675	0.079	-0.803	0.034	-0.689	0.000	0.243	-0.003
133.607	0.086	-0.663	0.027	-0.627	0.000	0.243	-0.003
133.60725	0.102	-0.446	0.018	-0.507	0.000	0.243	-0.003
133.6075	0.126	-0.164	0.008	-0.344	0.001	0.243	-0.003
133.60775	0.153	0.137	-0.001	-0.161	0.001	0.243	-0.003
133.608	0.175	0.386	-0.009	0.016	4.955	0.243	-0.859
133.60825	0.181	0.501	-0.013	0.163	4.957	0.244	-0.860
133.6085	0.171	0.423	-0.011	0.263	4.958	0.243	0.853
133.60875	0.147	0.152	-0.005	0.308	4.958	0.244	0.857
133.609	0.118	-0.241	0.006	0.291	0.001	0.243	-0.000
133.60925	0.095	-0.626	0.019	0.217	0.001	0.243	-0.002
133.6095	0.085	-0.861	0.029	0.099	0.000	0.243	-0.002
133.60975	0.087	-0.854	0.036	-0.034	0.001	0.243	-0.003
133.61	0.097	-0.620	0.037	-0.139	0.000	0.243	-0.003
133.61025	0.105	-0.295	0.035	-0.165	0.001	0.243	-0.002
133.6105	0.106	-0.099	0.029	-0.071	0.000	0.243	-0.002
133.61075	0.104	-0.258	0.024	0.153	0.001	0.243	-0.002
133.611	0.104	-0.906	0.020	0.478	0.001	0.243	-0.002
133.61125	0.117	-2.013	0.016	0.829	0.000	0.243	-0.003
133.6115	0.148	-3.373	0.010	1.107	0.000	0.243	-0.002
133.61175	0.197	-4.658	0.003	1.220	0.000	0.244	-0.003
133.612	0.250	-5.523	-0.008	1.111	0.001	0.243	-0.003
133.61225	0.290	-5.725	-0.020	0.787	0.000	0.243	-0.002
133.6125	0.300	-5.199	-0.028	0.311	0.001	0.244	-0.003
133.61275	0.269	-4.079	-0.029	-0.212	0.000	0.243	-0.003
